31 	6.8113593E+00	1.5378164E-04	3.7140264E-06	1.1992403E-02	1.4012799E-07	4.4666942E-13	5.2116338E+00	7.2505119E+00	3.3038535E+00	4.1958981E+00	1.8912361E+00	2.1482998E+00	9.2129540E-01	9.0631399E-01	9.9170492E+00	9.9170492E+00	1.1111939E+01
32 	6.4974510E+00	1.6110648E-04	3.6953686E-06	1.1371153E-02	1.4029856E-07	4.0930107E-13	4.8139678E+00	6.5917969E+00	3.0517578E+00	3.8146973E+00	1.7469281E+00	1.9531250E+00	8.5099732E-01	8.2397461E-01	9.1836394E+00	9.1836394E+00	1.0251033E+01
33 	6.2096588E+00	1.6849687E-04	3.6766243E-06	1.0762983E-02	1.4042451E-07	3.7595315E-13	4.4575198E+00	6.0105184E+00	2.8257918E+00	3.4783093E+00	1.6175776E+00	1.7808943E+00	7.8798561E-01	7.5131480E-01	8.5246005E+00	8.5246005E+00	9.4803236E+00
34 	5.9445535E+00	1.7593270E-04	3.6578152E-06	1.0163793E-02	1.4046953E-07	3.4566682E-13	4.1369553E+00	5.4956239E+00	2.6225738E+00	3.1803379E+00	1.5012488E+00	1.6283330E+00	7.3131729E-01	6.8695298E-01	7.9304675E+00	7.9304675E+00	8.7880419E+00
35 	5.6999509E+00	1.8340348E-04	3.6389358E-06	9.5699979E-03	1.4046538E-07	3.1820376E-13	3.8477604E+00	5.0379009E+00	2.4392421E+00	2.9154519E+00	1.3963036E+00	1.4927114E+00	6.8019436E-01	6.2973761E-01	7.3932110E+00	7.3932110E+00	8.1642395E+00
36 	5.4739786E+00	1.9090109E-04	3.6199738E-06	8.9781407E-03	1.4041884E-07	2.9347486E-13	3.5860957E+00	4.6296296E+00	2.2733629E+00	2.6791838E+00	1.3013488E+00	1.3717421E+00	6.3393815E-01	5.7870370E-01	6.9059864E+00	6.9059864E+00	7.6004659E+00
37 	5.2648100E+00	1.9841715E-04	3.6009223E-06	8.3858345E-03	1.4029094E-07	2.7132657E-13	3.3486813E+00	4.2643081E+00	2.1228568E+00	2.4677709E+00	1.2151941E+00	1.2634987E+00	5.9196881E-01	5.3303852E-01	6.4629321E+00	6.4629321E+00	7.0895095E+00
38 	5.0708032E+00	2.0594207E-04	3.5817962E-06	7.7949707E-03	1.4011993E-07	2.5152095E-13	3.1327024E+00	3.9364339E+00	1.9859395E+00	2.2780289E+00	1.1368181E+00	1.1663508E+00	5.5378877E-01	4.9205424E-01	6.0590071E+00	6.0590071E+00	6.6251884E+00
39 	4.8903628E+00	2.1346598E-04	3.5626160E-06	7.2085104E-03	1.3994144E-07	2.3375199E-13	2.9357334E+00	3.6413291E+00	1.8610734E+00	2.1072506E+00	1.0653406E+00	1.0789123E+00	5.1896924E-01	4.5516614E-01	5.6898579E+00	5.6898579E+00	6.2021814E+00
40 	4.7218931E+00	2.2097899E-04	3.5434020E-06	6.6294149E-03	1.3974223E-07	2.1765146E-13	2.7556760E+00	3.3750000E+00	1.7469281E+00	1.9531250E+00	1.0000000E+00	1.0000000E+00	4.8713929E-01	4.2187500E-01	5.3517102E+00	5.3517102E+00	5.8158901E+00
41 	4.5639623E+00	2.2847236E-04	3.5241670E-06	6.0600722E-03	1.3947538E-07	2.0286166E-13	2.5907081E+00	3.1340230E+00	1.6423487E+00	1.8136707E+00	9.4013525E-01	9.2859941E-01	4.5797682E-01	3.9175288E-01	5.0412802E+00	5.0412802E+00	5.4623254E+00
42 	4.4157934E+00	2.3594177E-04	3.5048920E-06	5.5005781E-03	1.3916340E-07	1.8926752E-13	2.4392421E+00	2.9154519E+00	1.5463286E+00	1.6871828E+00	8.8517013E-01	8.6383760E-01	4.3120115E-01	3.6443149E-01	4.7557004E+00	4.7557004E+00	5.1380150E+00
43 	4.2767731E+00	2.4338407E-04	3.4855506E-06	4.9504555E-03	1.3883165E-07	1.7680304E-13	2.2998896E+00	2.7167419E+00	1.4579877E+00	1.5721886E+00	8.3460088E-01	8.0496057E-01	4.0656688E-01	3.3959274E-01	4.4924588E+00	4.4924588E+00	4.8399256E+00
44 	4.1462881E+00	2.5079607E-04	3.4661162E-06	4.4092272E-03	1.3847282E-07	1.6538206E-13	2.1714330E+00	2.5356875E+00	1.3765542E+00	1.4674117E+00	7.8798561E-01	7.5131480E-01	3.8385875E-01	3.1696093E-01	4.2493479E+00	4.2493479E+00	4.5653993E+00
45 	4.0237257E+00	2.5817397E-04	3.4465683E-06	3.8764099E-03	1.3805924E-07	1.5490898E-13	2.0528010E+00	2.3703704E+00	1.3013488E+00	1.3717421E+00	7.4493554E-01	7.0233196E-01	3.6288737E-01	2.9629630E-01	4.0244217E+00	4.0244217E+00	4.3120996E+00
46 	3.9084748E+00	2.6551147E-04	3.4269112E-06	3.3514963E-03	1.3761505E-07	1.4531275E-13	1.9430481E+00	2.2191173E+00	1.2317723E+00	1.2842114E+00	7.0510761E-01	6.5751623E-01	3.4348562E-01	2.7738966E-01	3.8159600E+00	3.8159600E+00	4.0779667E+00
47 	3.7999248E+00	2.7280167E-04	3.4071554E-06	2.8339727E-03	1.3716837E-07	1.3651800E-13	1.8413379E+00	2.0804639E+00	1.1672943E+00	1.2039721E+00	6.6819825E-01	6.1643374E-01	3.2550562E-01	2.6005798E-01	3.6224379E+00	3.6224379E+00	3.8611796E+00
48 	3.6974651E+00	2.8003763E-04	3.3873113E-06	2.3233256E-03	1.3672712E-07	1.2843492E-13	1.7469281E+00	1.9531250E+00	1.1074444E+00	1.1302807E+00	6.3393815E-01	5.7870370E-01	3.0881618E-01	2.4414063E-01	3.4425002E+00	3.4425002E+00	3.6601242E+00
49 	3.6004851E+00	2.8721245E-04	3.3673894E-06	1.8190414E-03	1.3627280E-07	1.2095914E-13	1.6591587E+00	1.8359697E+00	1.0518040E+00	1.0624825E+00	6.0208773E-01	5.4399102E-01	2.9330059E-01	2.2949621E-01	3.2749393E+00	3.2749393E+00	3.4733658E+00
50 	3.5084369E+00	2.9431947E-04	3.3473989E-06	1.3207237E-03	1.3577256E-07	1.1399081E-13	1.5774410E+00	1.7280000E+00	1.0000000E+00	1.0000000E+00	5.7243340E-01	5.1200000E-01	2.7885480E-01	2.1600000E-01	3.1186767E+00	3.1186767E+00	3.2996263E+00
51 	3.4210233E+00	3.0135314E-04	3.3273439E-06	8.2844387E-04	1.3524038E-07	1.0749453E-13	1.5012488E+00	1.6283330E+00	9.5169891E-01	9.4232233E-01	5.4478424E-01	4.8246904E-01	2.6538581E-01	2.0354162E-01	2.9727470E+00	2.9727470E+00	3.1377643E+00
52 	3.3380096E+00	3.0830815E-04	3.3072273E-06	3.4239033E-04	1.3469640E-07	1.0144763E-13	1.4301111E+00	1.5361857E+00	9.0660196E-01	8.8899636E-01	5.1896924E-01	4.5516614E-01	2.5281031E-01	1.9202321E-01	2.8362838E+00	2.8362838E+00	2.9867583E+00
53 	3.2591613E+00	3.1517922E-04	3.2870519E-06	-1.3724845E-04	1.3414762E-07	9.5821979E-14	1.3636046E+00	1.4508621E+00	8.6444096E-01	8.3961928E-01	4.9483488E-01	4.2988507E-01	2.4105351E-01	1.8135777E-01	2.7085083E+00	2.7085083E+00	2.8456918E+00
54 	3.1842440E+00	3.2196105E-04	3.2668207E-06	-6.1028403E-04	1.3358426E-07	9.0583976E-14	1.3013488E+00	1.3717421E+00	8.2497466E-01	7.9383224E-01	4.7224305E-01	4.0644211E-01	2.3004815E-01	1.7146776E-01	2.5887188E+00	2.5887188E+00	2.7137411E+00
55 	3.1130249E+00	3.2864888E-04	3.2465391E-06	-1.0765561E-03	1.3298816E-07	8.5699429E-14	1.2430008E+00	1.2982720E+00	7.8798561E-01	7.5131480E-01	4.5106928E-01	3.8467318E-01	2.1973357E-01	1.6228400E-01	2.4762818E+00	2.4762818E+00	2.5901644E+00
56 	3.0452789E+00	3.3524010E-04	3.2262231E-06	-1.5360168E-03	1.3237288E-07	8.1148969E-14	1.1882506E+00	1.2299563E+00	7.5327741E-01	7.1178025E-01	4.3120115E-01	3.6443149E-01	2.1005502E-01	1.5374453E-01	2.3706244E+00	2.3706244E+00	2.4742922E+00
57 	2.9807828E+00	3.4173261E-04	3.2058912E-06	-1.9886466E-03	1.3175600E-07	7.6914593E-14	1.1368181E+00	1.1663508E+00	7.2067237E-01	6.7497152E-01	4.1253694E-01	3.4558542E-01	2.0096295E-01	1.4579385E-01	2.2712274E+00	2.2712274E+00	2.3655190E+00
58 	2.9193134E+00	3.4812433E-04	3.1855620E-06	-2.4344255E-03	1.3114646E-07	7.2974937E-14	1.0884491E+00	1.1070565E+00	6.9000943E-01	6.4065767E-01	3.9498445E-01	3.2801673E-01	1.9241244E-01	1.3838206E-01	2.1776196E+00	2.1776196E+00	2.2632966E+00
59 	2.8606474E+00	3.5441318E-04	3.1652540E-06	-2.8733341E-03	1.3054229E-07	6.9305277E-14	1.0429130E+00	1.0517141E+00	6.6114236E-01	6.0863087E-01	3.7845997E-01	3.1161901E-01	1.8436272E-01	1.3146427E-01	2.0893726E+00	2.0893726E+00	2.1671275E+00
60 	2.8045616E+00	3.6059707E-04	3.1449858E-06	-3.3053526E-03	1.2992825E-07	6.5877533E-14	1.0000000E+00	1.0000000E+00	6.3393815E-01	5.7870370E-01	3.6288737E-01	2.9629630E-01	1.7677670E-01	1.2500000E-01	2.0060961E+00	2.0060961E+00	2.0765596E+00
61 	2.7508529E+00	3.6667305E-04	3.1247738E-06	-3.7304415E-03	1.2928389E-07	6.2664571E-14	9.5951891E-01	9.5162150E-01	6.0827564E-01	5.5070689E-01	3.4819729E-01	2.8196193E-01	1.6962058E-01	1.1895269E-01	1.9274342E+00	1.9274342E+00	1.9911812E+00
62 	2.6993986E+00	3.7263473E-04	3.1046254E-06	-4.1484823E-03	1.2861869E-07	5.9653682E-14	9.2129540E-01	9.0631399E-01	5.8404430E-01	5.2448726E-01	3.3432646E-01	2.6853748E-01	1.6286356E-01	1.1328925E-01	1.8530617E+00	1.8530617E+00	1.9106172E+00
63 	2.6500959E+00	3.7847485E-04	3.0845461E-06	-4.5593367E-03	1.2794774E-07	5.6834645E-14	8.8517013E-01	8.6383760E-01	5.6114311E-01	4.9990602E-01	3.2121706E-01	2.5595188E-01	1.5647745E-01	1.0797970E-01	1.7826810E+00	1.7826810E+00	1.8345247E+00
64 	2.6028422E+00	3.8418616E-04	3.0645412E-06	-4.9628664E-03	1.2728114E-07	5.4195560E-14	8.5099732E-01	8.2397461E-01	5.3947966E-01	4.7683716E-01	3.0881618E-01	2.4414063E-01	1.5043649E-01	1.0299683E-01	1.7160196E+00	1.7160196E+00	1.7625905E+00
65 	2.5575349E+00	3.8976138E-04	3.0446160E-06	-5.3589331E-03	1.2662285E-07	5.1722849E-14	8.1864334E-01	7.8652708E-01	5.1896924E-01	4.5516614E-01	2.9707533E-01	2.3304506E-01	1.4471706E-01	9.8315885E-02	1.6528272E+00	1.6528272E+00	1.6945276E+00
66 	2.5140713E+00	3.9519327E-04	3.0247758E-06	-5.7473985E-03	1.2596930E-07	4.9401256E-14	7.8798561E-01	7.5131480E-01	4.9953414E-01	4.3478866E-01	2.8595003E-01	2.2261179E-01	1.3929749E-01	9.3914350E-02	1.5928741E+00	1.5928741E+00	1.6300727E+00
67 	2.4723488E+00	4.0047456E-04	3.0050260E-06	-6.1281242E-03	1.2530797E-07	4.7213849E-14	7.5891147E-01	7.1817345E-01	4.8110293E-01	4.1560963E-01	2.7539939E-01	2.1279213E-01	1.3415786E-01	8.9771681E-02	1.5359488E+00	1.5359488E+00	1.5689842E+00
68 	2.4322697E+00	4.0559924E-04	2.9853725E-06	-6.5009996E-03	1.2462363E-07	4.5144775E-14	7.3131729E-01	6.8695298E-01	4.6360993E-01	3.9754223E-01	2.6538581E-01	2.0354162E-01	1.2927985E-01	8.5869123E-02	1.4818567E+00	1.4818567E+00	1.5110399E+00
69 	2.3937565E+00	4.1056624E-04	2.9658230E-06	-6.8660243E-03	1.2392356E-07	4.3187869E-14	7.0510761E-01	6.5751623E-01	4.4699461E-01	3.8050708E-01	2.5587464E-01	1.9481962E-01	1.2464659E-01	8.2189529E-02	1.4304180E+00	1.4304180E+00	1.4560352E+00
70 	2.3567366E+00	4.1537575E-04	2.9463858E-06	-7.2232254E-03	1.2321964E-07	4.1338936E-14	6.8019436E-01	6.2973761E-01	4.3120115E-01	3.6443149E-01	2.4683394E-01	1.8658892E-01	1.2024251E-01	7.8717201E-02	1.3814670E+00	1.3814670E+00	1.4037816E+00
71 	2.3211376E+00	4.2002795E-04	2.9270690E-06	-7.5726301E-03	1.2252074E-07	3.9593069E-14	6.5649626E-01	6.0350199E-01	4.1617802E-01	3.4924884E-01	2.3823420E-01	1.7881540E-01	1.1605324E-01	7.5437748E-02	1.3348503E+00	1.3348503E+00	1.3541051E+00
72 	2.2868869E+00	4.2452301E-04	2.9078811E-06	-7.9142657E-03	1.2183213E-07	3.7944651E-14	6.3393815E-01	5.7870370E-01	4.0187757E-01	3.3489798E-01	2.3004815E-01	1.7146776E-01	1.1206549E-01	7.2337963E-02	1.2904261E+00	1.2904261E+00	1.3068448E+00
73 	2.2539120E+00	4.2886111E-04	2.8888302E-06	-8.2481593E-03	1.2115465E-07	3.6387353E-14	6.1245047E-01	5.5524566E-01	3.8825572E-01	3.2132272E-01	2.2225054E-01	1.6451723E-01	1.0826697E-01	6.9405707E-02	1.2480628E+00	1.2480628E+00	1.2618522E+00
74 	2.2221404E+00	4.3304244E-04	2.8699246E-06	-8.5743380E-03	1.2048401E-07	3.4914137E-14	5.9196881E-01	5.3303852E-01	3.7527161E-01	3.0847136E-01	2.1481800E-01	1.5793734E-01	1.0464629E-01	6.6629815E-02	1.2076387E+00	1.2076387E+00	1.2189896E+00
75 	2.1914996E+00	4.3706718E-04	2.8511725E-06	-8.8928291E-03	1.1980987E-07	3.3517252E-14	5.7243340E-01	5.1200000E-01	3.6288737E-01	2.9629630E-01	2.0772885E-01	1.5170370E-01	1.0119289E-01	6.4000000E-02	1.1690404E+00	1.1690404E+00	1.1781293E+00
76 	2.1619224E+00	4.4093503E-04	2.8325817E-06	-9.2036534E-03	1.1912046E-07	3.2189409E-14	5.5378877E-01	4.9205424E-01	3.5106783E-01	2.8475361E-01	2.0096295E-01	1.4579385E-01	9.7896949E-02	6.1506779E-02	1.1321628E+00	1.1321628E+00	1.1391530E+00
77 	2.1333631E+00	4.4464386E-04	2.8141577E-06	-9.5068060E-03	1.1842036E-07	3.0927420E-14	5.3598337E-01	4.7313119E-01	3.3978030E-01	2.7380277E-01	1.9450159E-01	1.4018702E-01	9.4749368E-02	5.9141398E-02	1.0969080E+00	1.0969080E+00	1.1019506E+00
78 	2.1057815E+00	4.4819105E-04	2.7959054E-06	-9.8022759E-03	1.1771747E-07	2.9728892E-14	5.1896924E-01	4.5516614E-01	3.2899440E-01	2.6340633E-01	1.8832738E-01	1.3486404E-01	9.1741668E-02	5.6895767E-02	1.0631850E+00	1.0631850E+00	1.0664200E+00
79 	2.0791374E+00	4.5157400E-04	2.7778298E-06	-1.0090052E-02	1.1701769E-07	2.8591090E-14	5.0270175E-01	4.3809922E-01	3.1868182E-01	2.5352964E-01	1.8242412E-01	1.2980718E-01	8.8865954E-02	5.4762402E-02	1.0309087E+00	1.0309087E+00	1.0324660E+00
80 	2.0533903E+00	4.5479010E-04	2.7599359E-06	-1.0370123E-02	1.1632453E-07	2.7510936E-14	4.8713929E-01	4.2187500E-01	3.0881618E-01	2.4414063E-01	1.7677670E-01	1.2500000E-01	8.6114874E-02	5.2734375E-02	1.0000000E+00	1.0000000E+00	1.0000000E+00
81 	2.0285002E+00	4.5783674E-04	2.7422285E-06	-1.0642477E-02	1.1563868E-07	2.6485010E-14	4.7224305E-01	4.0644211E-01	2.9937289E-01	2.3520955E-01	1.7137104E-01	1.2042729E-01	8.3481566E-02	5.0805263E-02	9.7038488E-01	9.7038488E-01	9.6893941E-01
82 	2.0044266E+00	4.6071132E-04	2.7247128E-06	-1.0907104E-02	1.1495757E-07	2.5509546E-14	4.5797682E-01	3.9175288E-01	2.9032897E-01	2.2670884E-01	1.6619400E-01	1.1607493E-01	8.0959628E-02	4.8969110E-02	9.4199424E-01	9.4199424E-01	9.3920713E-01
83 	1.9811293E+00	4.6341122E-04	2.7073936E-06	-1.1163993E-02	1.1427488E-07	2.4580438E-14	4.4430673E-01	3.7776305E-01	2.8166299E-01	2.1861288E-01	1.6123330E-01	1.1192979E-01	7.8543076E-02	4.7220381E-02	9.1476341E-01	9.1476341E-01	9.1073119E-01
84 	1.9585703E+00	4.6593429E-04	2.6902756E-06	-1.1413137E-02	1.1358356E-07	2.3693821E-14	4.3120115E-01	3.6443149E-01	2.7335486E-01	2.1089785E-01	1.5647745E-01	1.0797970E-01	7.6226314E-02	4.5553936E-02	8.8863189E-01	8.8863189E-01	8.8344431E-01
85 	1.9367199E+00	4.6828016E-04	2.6733626E-06	-1.1654549E-02	1.1288735E-07	2.2847891E-14	4.1863045E-01	3.5171993E-01	2.6538581E-01	2.0354162E-01	1.5191570E-01	1.0421331E-01	7.4004107E-02	4.3964991E-02	8.6354300E-01	8.6354300E-01	8.5728356E-01
86 	1.9155511E+00	4.7044891E-04	2.6566581E-06	-1.1888249E-02	1.1219206E-07	2.2041241E-14	4.0656688E-01	3.3959274E-01	2.5773825E-01	1.9652358E-01	1.4753799E-01	1.0062007E-01	7.1871550E-02	4.2449093E-02	8.3944359E-01	8.3944359E-01	8.3219002E-01
87 	1.8950364E+00	4.7244064E-04	2.6401654E-06	-1.2114255E-02	1.1150219E-07	2.1272286E-14	3.9498445E-01	3.2801673E-01	2.5039571E-01	1.8982450E-01	1.4333487E-01	9.7190142E-02	6.9824045E-02	4.1002091E-02	8.1628380E-01	8.1628380E-01	8.0810848E-01
88 	1.8751487E+00	4.7425543E-04	2.6238881E-06	-1.2332585E-02	1.1082060E-07	2.0539266E-14	3.8385875E-01	3.1696093E-01	2.4334270E-01	1.8342647E-01	1.3929749E-01	9.3914350E-02	6.7857281E-02	3.9620116E-02	7.9401682E-01	7.9401682E-01	7.8498721E-01
